1,1,27,0,4
2,3,26,1,2
3,2,22,1,9
4,2,6,1,10
5,2,9,1,3
6,2,7,1,6
7,1,18,0,4
8,3,1,1,4
9,3,20,1,5
10,2,25,1,1
11,1,21,1,1
12,3,5,1,8
13,2,11,0,10
14,3,20,0,10
15,1,16,0,2
16,2,18,0,4
17,3,11,0,9
18,2,15,0,7
19,2,16,1,9
20,1,22,1,2
21,3,19,1,6
22,3,25,0,2
23,1,18,0,2
24,3,20,1,7
25,2,18,0,6
26,1,1,0,2
27,1,12,0,4
28,3,15,1,4
29,3,27,0,9
30,3,19,0,2
31,3,30,1,1
32,1,6,1,10
33,3,9,0,8
34,2,2,0,8
35,2,16,1,6
36,2,6,0,9
37,3,1,0,10
38,1,20,1,9
39,1,29,1,1
40,2,3,0,9
41,2,14,0,5
42,1,29,1,9
43,3,21,0,4
44,1,24,1,7
45,2,24,0,2
46,1,30,1,4
47,2,17,1,7
48,2,3,0,5
49,2,21,0,1
50,3,30,1,10
51,1,11,0,6
52,1,13,1,5
53,1,30,0,7
54,3,27,1,6
55,3,30,1,6
56,2,2,0,7
57,2,27,1,5
58,3,22,1,6
59,1,4,1,7
60,3,5,0,1
61,3,4,0,4
62,2,20,0,7
63,3,19,0,9
64,1,8,1,3
65,3,14,0,5
66,2,12,1,6
67,1,27,1,9
68,1,7,1,7
69,3,27,1,3
70,2,4,0,8
71,2,7,1,1
72,2,29,1,8
73,2,20,1,4
74,1,19,0,5
75,2,27,0,8
76,1,19,1,7
77,3,18,1,2
78,2,10,1,8
79,2,11,0,4
80,3,19,0,2
81,2,26,0,4
82,2,10,1,4
83,2,11,1,8
84,3,11,1,8
85,2,1,0,9
86,1,11,0,3
87,1,2,1,7
88,2,4,1,8
89,3,1,0,2
90,1,8,0,7
91,3,20,1,2
92,2,26,1,1
93,2,9,1,8
94,2,6,0,1
95,2,5,0,4
96,2,30,1,3
97,3,2,1,9
98,3,19,0,4
99,3,17,1,4
100,2,3,1,2

1,1,30,0,3
2,1,27,0,7
3,3,11,1,2
4,3,25,0,10
5,3,15,0,5
6,3,29,0,10
7,3,14,1,9
8,1,24,0,6
9,2,5,0,4
10,3,14,1,9
11,3,10,0,7
12,1,11,0,10
13,1,29,0,1
14,2,11,0,3
15,3,4,0,9
16,3,14,0,1
17,3,2,1,8
18,3,27,0,5
19,2,20,1,6
20,3,12,1,5
21,1,30,1,4
22,1,11,1,1
23,3,27,0,8
24,3,4,1,3
25,3,1,1,1
26,2,19,0,5
27,3,1,1,10
28,2,21,0,6
29,1,2,1,10
30,3,30,1,6
31,1,19,1,8
32,2,9,1,5
33,3,12,1,9
34,2,26,1,5
35,3,6,0,4
36,3,28,0,3
37,2,26,1,9
38,1,30,0,1
39,1,5,1,1
40,3,16,1,6
41,2,4,0,3
42,1,16,1,4
43,1,10,0,7
44,2,13,1,3
45,1,22,0,7
46,3,19,0,8
47,3,19,1,6
48,1,23,1,2
49,1,27,1,7
50,2,4,0,10
51,3,7,1,1
52,3,25,0,9
53,2,19,1,10
54,1,9,1,9
55,1,16,0,5
56,3,12,0,6
57,2,3,0,7
58,2,2,1,1
59,2,9,1,5
60,1,3,0,2
61,1,20,0,4
62,3,25,1,10
63,1,30,1,2
64,3,21,0,6
65,3,4,0,7
66,2,27,0,4
67,1,23,0,10
68,2,13,1,10
69,2,9,0,4
70,1,29,1,8
71,1,14,1,7
72,2,14,0,9
73,1,6,1,9
74,2,11,1,3
75,2,24,0,2
76,2,2,0,7
77,1,23,1,5
78,2,23,0,10
79,2,22,1,10
80,1,22,1,6
81,2,17,1,4
82,3,29,0,2
83,2,4,1,5
84,2,13,0,1
85,1,30,0,7
86,3,26,1,6
87,3,22,0,10
88,3,22,1,7
89,3,25,1,9
90,2,30,1,2
91,2,15,1,3
92,3,23,0,1
93,2,14,1,4
94,1,9,1,6
95,1,5,0,1
96,2,12,0,9
97,1,11,1,8
98,2,16,1,1
99,1,11,0,4
100,3,9,1,3

1,2,10,1,4
2,3,19,0,6
3,1,8,1,3
4,2,24,1,1
5,1,1,0,5
6,1,18,0,9
7,3,26,0,9
8,1,13,1,8
9,2,7,1,3
10,3,29,0,6
11,3,4,1,4
12,3,14,1,4
13,3,5,0,10
14,1,10,0,9
15,3,22,1,10
16,2,17,0,7
17,3,2,1,4
18,1,12,0,2
19,3,14,1,10
20,3,3,0,3
21,2,23,0,10
22,1,20,0,1
23,1,27,0,2
24,2,5,0,4
25,2,1,1,7
26,2,6,0,4
27,3,30,1,9
28,3,5,1,8
29,2,11,1,8
30,2,17,0,1
31,2,24,0,3
32,1,2,1,8
33,1,4,0,10
34,2,13,1,2
35,2,24,1,3
36,2,19,0,10
37,3,17,1,1
38,2,13,1,1
39,2,20,0,9
40,3,3,0,10
41,1,7,1,7
42,3,29,0,3
43,3,13,0,7
44,2,5,0,10
45,2,9,0,5
46,2,26,0,10
47,1,8,0,8
48,1,26,0,4
49,2,1,0,5
50,1,18,0,1
51,1,11,0,2
52,1,12,0,5
53,1,4,0,7
54,3,28,0,3
55,3,19,1,6
56,2,20,1,9
57,1,26,0,7
58,1,30,1,10
59,1,7,0,2
60,2,3,1,8
61,3,28,1,2
62,2,18,1,6
63,2,26,0,5
64,1,16,0,6
65,2,16,1,4
66,1,25,0,3
67,1,12,0,7
68,2,9,1,9
69,3,25,1,8
70,1,22,0,7
71,1,20,0,2
72,2,12,1,7
73,3,24,1,1
74,1,13,1,10
75,2,8,1,2
76,1,27,1,4
