1,1,3,0,2
2,1,8,1,6
3,1,7,1,2
4,1,9,0,5
5,2,10,1,9
6,3,5,1,7
7,1,9,0,2
8,3,18,0,5
9,2,30,0,7
10,2,20,1,2
11,3,20,1,5
12,3,4,1,5
13,2,16,1,1
14,2,15,1,2
15,1,22,0,10
16,1,22,1,7
17,1,9,1,1
18,3,16,1,8
19,2,13,0,2
20,2,10,1,10
21,3,23,1,5
22,3,1,1,2
23,2,11,0,10
24,2,29,0,1
25,1,2,0,6
26,2,13,1,10
27,3,29,1,3
28,2,15,1,10
29,3,1,0,4
30,3,6,1,2
31,2,13,1,5
32,1,26,0,5
33,2,30,0,4
34,1,7,0,4
35,1,26,1,10
36,2,17,1,10
37,3,12,1,7
38,3,22,0,9
39,1,3,0,2
40,3,3,1,10
41,3,4,1,5
42,2,9,1,8
43,2,24,0,2
44,2,25,1,10
45,3,24,1,8
46,3,15,1,7
47,3,6,0,10
48,1,8,1,1
49,1,22,0,4
50,2,9,0,5
51,2,8,1,1
52,2,1,0,5
53,2,4,0,10
54,1,29,0,4
55,2,8,1,3
56,1,29,1,4
57,1,3,0,8
58,3,12,0,5
59,1,13,0,7
60,2,21,0,9
61,3,21,1,1
62,3,21,1,2
63,2,24,1,5
64,3,8,0,6
65,2,19,1,6
66,3,18,1,10
67,3,30,1,9
68,2,14,1,8
69,1,22,0,5
70,2,17,1,5
71,1,28,0,10
72,2,27,1,1
73,1,25,1,9
74,3,17,1,3
75,3,19,0,9
76,1,27,1,2
77,3,6,0,10
78,3,25,0,1
79,1,12,0,1
80,2,25,0,10
81,1,19,1,9
82,2,28,1,7
83,3,5,0,8
84,2,23,0,4
85,2,28,1,3
86,2,23,0,4
87,2,27,1,5
88,2,25,1,2
89,1,8,1,4
90,1,21,1,1
91,1,20,0,7
92,1,15,1,3
93,3,25,1,6
94,3,7,0,5
95,2,12,0,7
96,1,16,0,1
97,2,11,1,1
98,1,3,0,8
99,1,27,0,10
100,2,16,0,2

1,1,18,1,6
2,1,8,0,10
3,3,3,1,8
4,2,2,1,8
5,2,5,0,10
6,3,20,0,9
7,2,28,0,1
8,1,11,1,9
9,2,1,1,5
10,3,23,1,2
11,1,19,0,1
12,1,14,0,2
13,3,9,1,5
14,1,2,0,5
15,2,21,1,3
16,3,8,1,7
17,1,3,0,5
18,2,16,1,7
19,1,6,1,3
20,2,3,1,2
21,3,5,0,9
22,3,15,1,4
23,3,1,0,3
24,3,18,0,9
25,3,17,1,1
26,1,23,1,4
27,2,30,0,1
28,1,30,1,4
29,3,25,1,8
30,1,27,1,7
31,2,4,1,6
32,2,15,1,8
33,3,3,0,10
34,1,21,0,10
35,2,23,0,8
36,2,21,0,8
37,1,20,0,10
38,1,12,1,10
39,3,6,1,9
40,1,3,1,1
41,1,11,0,1
42,2,2,0,4
43,3,18,0,4
44,2,4,0,8
45,3,28,1,9
46,1,27,1,6
47,2,14,0,1
48,1,7,1,5
49,3,11,1,1
50,2,5,0,10
51,2,30,0,5
52,1,9,0,6
53,3,28,1,2
54,2,3,1,3
55,2,13,1,2
56,3,6,0,5
57,2,25,1,2
58,2,7,0,8
59,3,16,0,2
60,2,9,0,2
61,3,23,0,2
62,1,25,1,8
63,2,11,0,3
64,2,4,0,4
65,3,25,1,4
66,3,11,0,7
67,3,5,0,1
68,3,20,1,4
69,3,15,0,1
70,1,5,0,9
71,3,23,1,2
72,3,25,0,6
73,1,2,0,8
74,2,5,0,7
75,3,13,0,2
76,2,27,0,9
77,3,3,0,1
78,3,6,0,7
