1,3,3,0,8
2,2,4,0,5
3,3,18,0,7
4,3,1,0,4
5,2,16,0,8
6,3,3,0,10
7,3,4,1,8
8,2,24,1,2
9,3,14,1,7
10,2,28,1,7
11,2,17,1,5
12,2,22,1,6
13,1,12,0,1
14,2,10,1,8
15,3,12,0,4
16,2,9,1,2
17,3,30,1,6
18,2,22,1,6
19,3,20,0,3
20,2,28,0,10
21,2,6,1,2
22,3,25,1,6
23,3,29,1,1
24,3,7,0,1
25,3,14,1,7
26,3,6,0,3
27,2,16,0,9
28,3,13,0,9
29,1,2,1,3
30,2,21,0,9
31,1,7,1,5
32,3,26,1,8
33,2,8,1,1
34,1,21,0,2
35,3,15,1,3
36,3,26,1,4
37,3,3,0,9
38,1,2,1,10
39,1,26,0,8
40,2,25,0,7
41,3,11,0,8
42,3,7,1,4
43,1,23,0,1
44,3,5,0,5
45,3,13,1,8
46,3,25,1,4
47,3,19,1,4
48,1,10,1,2
49,1,4,0,4
50,2,25,1,6
51,2,20,1,6
52,3,16,0,10
53,3,29,0,1
54,1,22,1,2
55,3,4,0,2
56,1,9,0,7
57,3,4,0,9
58,3,25,0,9
59,3,5,0,2
60,3,30,1,2
61,2,30,1,4
62,1,23,1,3
63,2,7,1,3
64,3,12,0,2
65,2,4,1,7
66,2,7,0,9
67,3,5,0,10
68,2,18,0,9
69,2,26,1,4
70,2,21,0,3
71,1,23,0,7
72,1,25,0,5
73,3,4,1,9
74,2,27,1,4
75,3,25,0,2
76,2,1,1,8
77,1,21,1,10
78,3,28,1,10
79,3,10,1,8
80,3,15,1,1
81,1,21,0,3
82,1,8,0,7
83,1,8,0,8
84,1,7,1,2
85,3,21,1,7
86,1,6,1,10
87,2,20,0,2
88,2,29,1,4
89,1,14,0,10
90,3,18,1,9
91,1,2,1,6
92,2,23,1,6
93,3,12,1,1
94,3,29,1,9
95,1,3,1,4
96,1,7,0,3
97,3,4,1,8
98,1,22,0,3
99,3,21,0,1
100,2,5,1,9

1,3,19,0,10
2,1,15,0,4
3,2,7,1,9
4,3,13,1,1
5,3,16,1,4
6,1,29,0,10
7,1,18,0,3
8,2,27,0,9
9,2,28,0,5
10,3,9,0,2
11,3,8,0,10
12,3,11,0,6
13,3,7,0,10
14,1,7,1,10
15,1,16,1,5
16,2,4,1,6
17,3,1,0,10
18,3,9,0,5
19,2,19,1,10
20,3,14,0,9
21,1,20,0,5
22,2,17,1,4
23,1,14,0,3
24,2,20,1,7
25,2,22,0,9
26,1,17,1,7
27,3,26,1,7
28,2,19,0,9
29,2,30,0,7
30,3,9,1,3
31,2,1,1,6
32,1,4,0,8
33,3,1,0,10
34,1,9,1,6
35,1,22,1,8
36,1,27,1,8
37,1,12,1,5
38,1,6,1,3
39,3,29,0,10
40,3,1,1,8
41,3,24,1,6
42,1,10,1,1
43,1,24,1,1
44,3,8,0,6
45,1,27,0,7
46,1,16,0,6
47,1,5,0,3
48,3,26,1,1
49,1,22,1,3
50,3,6,1,9
51,3,23,0,6
52,2,26,1,5
53,3,24,1,1
54,3,27,1,4
55,1,10,0,1
56,1,9,0,4
57,1,15,1,1
58,1,29,1,1
59,2,15,1,5
60,1,29,1,3
61,2,24,1,2
62,1,18,0,3
63,1,18,1,7
64,3,15,1,6
65,2,30,0,2
66,3,14,0,9
67,1,20,1,3
68,1,2,0,4
69,1,5,0,3
70,3,2,0,6
71,1,17,1,8
72,1,30,0,9
73,3,10,1,3
74,2,26,0,3
75,2,22,1,5
76,3,7,0,2
77,2,17,0,6
78,1,16,1,6
79,3,26,0,5
80,2,14,1,2
81,1,24,1,8
82,1,27,1,5
83,3,6,1,1
84,1,23,1,9
85,1,23,0,6
86,2,24,1,2
87,2,12,0,8
88,3,27,1,2
89,3,23,0,2
90,3,18,1,6
91,3,26,1,9
92,3,23,0,1
93,1,8,0,9
94,1,8,1,5
95,3,11,0,8
96,2,4,1,10
97,2,16,0,4
98,2,16,0,8
99,3,20,1,8
100,1,28,0,8

1,3,12,0,6
2,3,26,1,7
3,1,22,0,4
4,2,7,0,7
5,1,24,0,3
6,3,2,1,8
7,1,14,0,6
8,2,23,0,1
9,3,13,1,1
10,2,5,0,8
11,2,12,0,9
12,2,25,0,6
13,2,5,1,3
14,2,2,0,9
15,3,22,0,3
16,3,12,0,5
17,1,2,0,10
18,2,1,1,1
19,2,19,1,3
20,3,21,0,3
21,1,15,0,4
22,1,8,0,10
23,2,28,0,10
24,3,28,1,2
25,1,21,1,4
26,2,11,0,6
27,1,17,1,10
28,2,24,1,3
29,2,5,0,4
30,2,26,0,10
31,2,13,1,6
32,3,3,0,7
33,3,17,0,3
34,1,29,1,8
35,2,16,0,6
36,2,16,1,6
37,3,1,1,6
38,3,18,1,4
39,2,19,1,1
40,3,18,1,1
41,1,30,0,9
42,3,22,0,5
43,1,13,1,9
44,2,22,0,1
45,3,2,1,9
46,2,24,1,2
47,3,24,1,5
48,1,23,0,8
49,3,4,0,7
50,1,24,1,3
51,3,2,0,4
52,3,30,1,7
53,1,25,0,7
54,1,27,1,5
55,1,5,0,10
56,3,20,0,6
57,2,4,1,6
58,2,23,1,1
59,1,11,1,5
60,2,18,0,8
61,1,9,0,4
62,2,10,1,10
63,2,30,1,2
64,3,29,0,3
65,3,19,1,6
66,3,4,0,5
67,1,6,1,7
68,3,1,1,5
69,3,11,1,6
70,2,29,0,1
71,2,1,1,4
72,1,19,0,3
73,3,20,1,10
74,3,27,1,10
75,1,23,0,4
76,3,4,0,6
77,1,2,0,4
78,1,28,1,9
79,2,25,0,10
80,1,28,0,5
81,3,9,1,3
82,1,27,1,9
83,2,26,0,7
84,3,24,0,3
85,1,13,0,2
86,1,2,0,10
87,3,28,0,9
88,3,25,1,2
89,2,24,0,6
90,1,22,0,3
91,1,18,1,3
92,2,7,0,8
93,2,29,1,8
94,3,5,0,8
95,1,24,0,4
