1,1,4,1,8
2,1,28,0,7
3,2,19,1,3
4,1,3,0,6
5,3,4,0,9
6,2,12,0,1
7,1,14,0,2
8,1,22,1,5
9,3,18,0,5
10,1,26,0,8
11,1,30,0,6
12,2,28,1,5
13,3,25,0,3
14,1,19,1,7
15,3,26,1,7
16,3,29,0,8
17,1,7,0,7
18,3,23,1,10
19,1,11,1,5
20,2,20,0,2
21,3,19,0,5
22,2,12,0,4
23,3,25,1,3
24,1,10,1,1
25,2,8,1,5

1,3,27,1,2
2,1,8,0,10
3,3,10,0,3
4,2,18,1,3
5,3,29,0,7
6,1,27,1,9
7,1,10,1,8
8,2,22,1,2
9,1,29,0,1
10,3,30,0,3
11,1,8,1,6
12,2,9,1,6
13,2,20,0,7
14,1,28,0,9
15,1,28,1,10
16,2,10,0,2
17,2,4,0,5
18,1,21,0,9
19,3,30,0,8
20,2,7,0,10
21,2,6,0,9
22,2,6,0,2
23,2,19,1,10
24,1,7,1,10
25,3,12,0,5

1,1,9,0,9
2,1,15,1,1
3,2,19,0,10
4,2,1,0,3
5,1,20,1,4
6,1,29,1,6
7,3,14,1,6
8,1,14,0,1
9,1,26,1,3
10,3,11,1,10
11,1,2,1,10
12,1,2,0,1
13,3,16,1,2
14,2,22,0,3
15,2,28,0,9
16,3,11,1,1
17,2,13,1,8
18,1,4,1,8
19,1,23,0,10
20,1,1,0,7
21,1,24,1,7
22,2,27,0,5
23,2,17,1,9
24,1,22,0,10
25,1,17,0,8

1,1,18,1,7
2,1,4,0,9
3,3,14,1,4
4,2,16,1,10
5,2,6,1,8
6,1,10,0,7
7,1,21,1,4
8,2,2,1,8
9,3,16,0,6
10,1,1,1,5
11,3,14,1,10
12,2,18,0,7
13,1,11,0,1
14,1,17,1,10
15,1,3,0,4
16,2,19,0,7
17,3,7,1,2
18,1,4,1,6
19,2,3,1,7
20,2,11,0,7
21,2,28,0,2
22,3,23,1,2
23,3,13,0,10
24,2,10,1,3
25,1,3,0,4

1,3,4,1,10
2,2,23,0,10
3,3,5,0,10
4,1,26,1,7
5,1,7,1,10
6,2,12,0,8
7,3,30,0,3
8,1,19,1,6
9,1,21,1,4
10,2,11,1,10
11,1,22,1,7
12,1,11,1,7
13,2,8,1,9
14,1,9,1,6
15,3,25,0,5
16,3,9,1,1
17,2,26,1,4
18,1,15,0,10
19,2,1,1,9
20,3,22,1,5
21,1,11,1,10
22,3,22,0,9
23,3,2,1,6
24,1,8,0,10
25,3,15,0,2

1,2,18,0,10
2,3,30,0,2
3,2,1,1,1
4,1,22,0,4
5,2,26,0,9
6,2,2,0,2
7,3,23,1,3
8,3,23,1,4
9,2,17,1,5
10,3,22,0,8
11,2,9,0,9
12,2,17,0,6
13,3,26,0,1
14,1,5,1,5
15,1,11,0,2
16,1,3,0,9
17,1,10,0,6
18,3,28,1,9
19,3,20,1,2
20,3,20,1,4
21,2,8,0,10
22,1,25,0,6
23,3,15,0,5
24,2,25,0,4
25,3,14,1,1

1,1,26,1,10
2,2,19,0,5
3,2,16,1,5
4,2,25,1,1
5,3,13,1,3
6,1,27,1,3
7,2,1,0,1
8,1,6,0,4
9,3,23,0,5
10,2,13,1,7
11,2,24,1,4
12,3,27,1,9
13,3,13,1,6
14,3,14,1,3
15,1,14,0,4
