1,3,13,1,3
2,2,17,0,9
3,1,11,0,6
4,3,28,0,9
5,2,30,1,7
6,2,15,1,6
7,2,18,1,9
8,3,20,1,2
9,1,20,1,7
10,3,19,0,4
11,2,8,1,4
12,1,21,1,2
13,3,6,0,2
14,3,1,0,5
15,2,1,1,10
16,3,13,0,7
17,2,1,0,3
18,2,14,0,1
19,3,9,0,3
20,2,15,0,9
21,3,20,0,5
22,1,21,0,2
23,1,4,0,8
24,3,3,1,2
25,1,10,1,1
26,1,11,1,4
27,1,9,0,5
28,3,4,1,2
29,2,30,1,2
30,2,20,0,10
31,2,6,0,3
32,2,12,0,9
33,2,30,0,3
34,3,14,1,7
35,3,23,0,1
36,2,27,0,2
37,1,29,0,9
38,1,15,1,5
39,1,26,0,2
40,1,15,1,7
41,1,9,1,10
42,3,19,0,2
43,2,10,0,7
44,1,8,0,8
45,3,28,0,5
46,1,12,1,2
47,1,23,0,9
48,1,12,0,5
49,3,23,0,3
50,1,10,0,7

1,2,4,0,9
2,1,5,0,9
3,2,19,0,5
4,2,17,1,7
5,2,21,1,2
6,2,18,0,1
7,3,23,1,5
8,1,4,1,6
9,3,11,1,1
10,3,28,1,1
11,2,13,0,5
12,1,28,1,3
13,1,11,1,4
14,2,1,0,10
15,1,11,1,6
16,1,22,1,4
17,3,19,1,1
18,2,13,1,7
19,3,18,1,1
20,1,18,1,1
21,3,18,0,9
22,2,12,1,8
23,1,28,0,7
24,1,11,1,9
25,3,30,1,6
26,1,28,1,8
27,3,3,1,1
28,2,8,1,5
29,2,24,1,8
30,2,21,1,5
31,2,30,1,8
32,2,2,1,5
33,3,25,0,3
34,3,9,1,9
35,1,15,0,3
36,3,28,0,9
37,1,17,0,3
38,2,2,0,2
39,3,5,1,3
40,3,26,0,7
41,2,5,0,6
42,1,15,0,3
43,3,26,1,10
44,2,22,1,8
45,2,3,1,9
46,3,9,1,8
47,2,2,0,9
48,2,17,1,2
49,1,17,1,7
50,3,24,1,8

1,1,28,0,8
2,2,14,1,3
3,2,6,1,9
4,2,16,1,3
5,2,15,0,1
6,1,19,1,5
7,3,18,1,10
8,3,28,0,9
9,1,25,1,10
10,3,2,0,10
11,2,30,0,2
12,3,3,1,6
13,3,15,0,3
14,2,24,1,5
15,1,27,1,8
16,2,22,0,7
17,1,23,1,6
18,3,24,0,3
19,1,7,1,3
20,1,20,0,9
21,3,8,0,5
22,2,25,0,5
23,1,10,1,1
24,1,20,0,7
25,3,22,0,3
26,2,9,1,1
27,1,3,0,5
28,1,9,0,5
29,2,1,1,4
30,2,26,0,4
31,2,3,0,5
32,3,7,0,5
33,3,29,1,6
34,2,7,0,6
35,2,4,0,5
36,3,25,0,1
37,1,14,1,2
38,3,29,0,9
39,3,22,1,5
40,1,14,0,10
41,3,21,1,2
42,3,17,1,3
43,3,14,1,5
44,2,17,1,7
45,3,7,0,5
46,2,27,1,10
47,3,21,1,9
48,2,27,0,10
49,1,12,1,1
50,1,6,0,7

1,2,13,0,3
2,3,21,0,2
3,1,2,1,9
4,1,20,0,1
5,3,18,0,1
6,2,28,1,9
7,3,1,0,2
8,1,19,0,6
9,3,18,1,2
10,2,17,1,2
11,2,24,1,5
12,1,20,1,4
13,1,13,0,8
14,3,5,1,8
15,3,21,0,10
16,1,5,0,6
17,2,5,1,7
18,3,5,1,4
19,2,5,1,9
20,1,9,1,4
21,1,1,0,7
22,2,21,1,9
23,2,1,0,8
24,2,30,1,3
25,3,8,1,1
26,3,2,1,9
27,3,22,0,7
28,2,5,1,5
29,3,27,1,3
30,1,14,1,10
31,2,1,0,9
32,3,29,0,7
33,1,16,0,9
34,2,20,1,3
35,2,9,1,9
36,2,2,0,5
37,2,2,1,5
38,1,20,0,3
39,1,26,1,9
40,3,22,0,9
41,3,14,0,10
42,1,23,1,4
43,2,13,1,8
44,2,6,0,4
45,2,20,0,7
46,1,17,0,6
47,2,26,1,6
48,1,21,0,8
49,1,2,0,2
50,2,15,0,7

1,1,12,0,9
2,3,14,1,2
3,2,6,0,4
4,1,17,1,2
5,1,26,1,2
6,1,12,0,7
7,1,2,1,6
8,1,6,1,2
9,1,24,1,9
10,2,13,1,9
11,1,15,0,9
12,2,28,0,6
13,2,29,0,8
14,3,6,0,8
15,1,13,1,9
16,3,4,0,4
17,2,4,0,6
18,1,24,1,8
19,1,21,0,7
20,1,12,0,3
21,2,3,0,1
22,1,3,0,1
23,1,25,1,1
24,3,27,0,1
25,2,22,0,4
26,3,28,1,7
27,1,9,1,3
28,1,24,0,8
29,1,15,0,8
30,3,29,0,4
31,3,30,0,2
32,1,19,0,3
33,2,28,0,6
34,3,27,0,7
35,2,14,1,9
36,2,29,1,6
37,2,30,1,3
38,3,12,0,5
39,2,5,0,9
40,3,11,1,7
41,1,10,1,3
42,2,26,1,4
43,1,16,0,6
44,1,9,1,10
45,1,20,1,2
46,3,26,1,2
47,3,23,0,8
48,2,17,1,2
49,3,5,1,2
50,1,20,1,6

